v_id,lon,lat,typ,voltage,degree_centrality,pagerank,betweenness,combined_centrality,criticality_label
29,10.3821666628198,52.9932540372914,substation,380000,0.0041841004184100415,0.0027004126316773186,0.0,0.0005846488007690476,High
30,9.5017896678173,53.5428143723363,substation,380000;220000;110000,0.010460251046025104,0.001606690447789847,5.70160434374534e-05,0.0011625881971220199,Severe
31,9.74615081640288,50.9168399490798,substation,380000;110000,0.008368200836820083,0.0011276260770807197,0.0,0.0008812908831112654,Severe
32,11.1228545605428,50.9989090670144,substation,380000;220000;110000,0.012552301255230124,0.003098564473846468,7.675236616580266e-05,0.0014809676281373016,Severe
33,10.3859411643633,51.0018133014781,substation,380000;110000,0.0041841004184100415,0.003035376662117891,0.0,0.0006072248350218142,High
34,8.12264230304551,53.5605160490331,substation,380000;220000,0.008368200836820083,0.0011276260770807197,0.0,0.0008812908831112654,Severe
35,8.08541549011617,53.6058005156079,substation,220000;110000,0.0041841004184100415,0.0013671582624352834,4.385849495188723e-06,0.0004984578014159761,Moderate
36,8.06005695814032,53.6202025750861,substation,220000;155000,0.0020920502092050207,0.002289536429851363,0.0,0.00035563373183934764,Moderate
37,11.6389127631156,52.2687346818467,substation,380000;220000,0.02092050209205021,0.0011276260770807197,0.0,0.002089226945241003,Severe
38,13.2115276454389,52.5806278102291,substation,380000;110000,0.0041841004184100415,0.0014809145928282707,0.0,0.0005024566040127986,Moderate
39,13.1433929102518,53.9081469774219,substation,380000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
40,11.7273534150745,52.5689469938591,substation,380000;110000,0.006276150627615062,0.0017163557856630205,4.385849495188723e-06,0.000723315827098772,High
41,11.8531057080136,53.0865444750041,substation,380000;110000,0.0041841004184100415,0.0036114341438615565,0.0,0.0006460501782155358,High
42,12.1869848227216,53.8157751724384,substation,380000;220000,0.018828451882845185,0.005012909668861755,0.00014473303334122786,0.0022708163794410425,Severe
43,12.4993659669539,52.4052284251973,substation,220000;110000,0.0020920502092050207,0.0012686710747974645,0.0,0.0002868290569229214,Low
44,13.5061534469385,52.473822309174,substation,220000;110000,0.006276150627615062,0.0011276260770807197,0.0,0.0006799682060896424,High
45,13.3057511424396,52.230781822258,substation,380000;220000;110000,0.008368200836820083,0.001588047321936883,2.6315096971132338e-05,0.0009343316720912797,Severe
46,13.5241987309997,52.5356342713481,substation,380000;220000;110000,0.008368200836820083,0.001447002324220138,1.3157548485566169e-05,0.0009138208965893316,Severe
47,13.4564306927748,52.5214517451981,substation,380000;110000,0.006276150627615062,0.0020835662350253714,1.3157548485566169e-05,0.0007554015982842589,High
48,13.5370442127043,52.5374565238016,substation,110000,0.0020920502092050207,0.002898839123139207,0.0,0.00039669974855725224,Moderate
49,9.25938381995371,51.0603668480876,substation,380000;110000,0.008368200836820083,0.002368183783057118,8.771698990377447e-05,0.0010382662715628615,Severe
50,8.3133401659254,49.0090434643525,substation,380000;220000;110000,0.025104602510460247,0.006277126810354109,0.0004407778742664667,0.0032075934415733134,Severe
51,7.75349546540486,48.0993557006259,substation,380000;220000;110000,0.0041841004184100415,0.003205880148303556,0.0,0.0006187164944076915,High
52,8.43846751211921,49.2524597288652,plant,,0.0041841004184100415,0.0022545024089466056,0.0,0.0005545951724771187,High
53,8.51211132935593,49.293965649573,substation,220000;110000,0.0020920502092050207,0.0017800281639504434,0.0,0.0003212936982306119,Moderate
54,8.62320967451897,49.3565822492832,substation,380000;220000,0.012552301255230124,0.005219558698934818,8.333114040858574e-05,0.0016294214960797483,Severe
55,8.44554248929306,48.9860881753906,substation,220000;110000,0.006276150627615062,0.0011276260770807197,0.0,0.0006799682060896424,High
56,8.64158406338239,48.8900524832355,substation,220000;110000,0.0041841004184100415,0.001447002324220138,0.0,0.0005001709719206625,Moderate
57,8.56374399744213,53.0317215835514,substation,380000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
58,8.47470704898602,53.4286511943138,substation,380000;220000;110000,0.006276150627615062,0.001978209755686721,1.3157548485566169e-05,0.0007483007418634312,High
59,8.51888180951659,53.2026352836834,substation,220000;110000,0.008368200836820083,0.0015092164788209788,1.7543397980754893e-05,0.0009216822202618026,Severe
60,8.12076909802284,48.7048354259965,substation,220000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
61,11.4407746483177,48.1718035473026,substation,380000;110000,0.0020920502092050207,0.0013580621034977682,0.0,0.0002928538677755187,Low
62,13.3264049984725,50.3463721850552,substation,,0.0041841004184100415,0.0012322493304539775,8.771698990377447e-06,0.0004930333476608341,Moderate
63,12.1147644054101,49.6311550521523,substation,380000;220000;110000,0.008368200836820083,0.0035772914315897147,1.3157548485566169e-05,0.0010573989392615986,Severe
64,8.69516075602312,53.0925360847799,substation,380000;110000,0.0041841004184100415,0.0021040140376574414,0.0,0.0005444524994850406,High
65,8.77244296019056,49.974668665137,substation,380000;220000;110000,0.012552301255230124,0.0011276260770807197,0.0,0.0012839362371545114,Severe
66,8.41937105938048,49.6337356823792,substation,380000;220000,0.018828451882845185,0.003229673063975457,0.00029823776567283316,0.0022790157717953513,Severe
67,8.38855636787547,49.9823050841271,substation,380000;110000,0.006276150627615062,0.0013133857310291567,8.771698990377447e-06,0.0006998244869412917,High
68,8.58869049603326,49.8155140579794,substation,220000;110000,0.008368200836820083,0.0012351711398929726,1.3157548485566169e-05,0.000899543817146252,Severe
69,8.4123567044736,49.7102660993482,substation,380000;220000,0.0020920502092050207,0.001477500252449747,0.0,0.0003009038059682265,Low
70,12.2621734868101,51.7410202755519,substation,380000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
71,11.8942661378135,51.4057031412478,substation,380000;110000,0.010460251046025104,0.0021954201563721483,4.824434444707596e-05,0.0011949312475057264,Severe
72,13.1570904871893,51.8284516615019,substation,380000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
73,13.9024346886892,51.8747235190459,substation,380000;110000,0.014644351464435145,0.003433324555576337,7.894529091339702e-05,0.0017066866887024672,Severe
74,11.5165549672107,51.5843592098734,substation,380000;110000,0.0041841004184100415,0.0021705678109665374,0.0,0.0005489381162358923,High
75,8.70221844882815,51.7363525828065,substation,380000;110000,0.0041841004184100415,0.0014440668980360565,5.70160434374534e-05,0.0005476596016505218,High
76,8.99279300916204,51.3430112330698,substation,380000;110000,0.006276150627615062,0.002354804797655867,7.894529091339702e-05,0.0008287054921325624,High
77,11.6463786274424,50.534876971042,substation,380000;220000;110000,0.014644351464435145,0.0015609105398504304,9.210283939896319e-05,0.0015914935810315402,Severe
78,14.4719654742998,51.5538127185923,substation,380000;110000,0.0041841004184100415,0.001447002324220138,4.385849495188723e-06,0.0005038391621291369,Moderate
79,14.5081091811329,51.4137103812427,substation,380000,0.006276150627615062,0.007196817902102976,6.140189293264212e-05,0.001140376588442264,Severe
80,14.4281804852225,51.8888641394403,substation,380000;110000,0.006276150627615062,0.0011276260770807197,0.0,0.0006799682060896424,High
81,8.14191382633093,53.5640011680095,plant,,0.0020920502092050207,0.0013671582624352834,0.0,0.0002934669341858788,Low
82,10.1562824575947,54.2755482549913,substation,220000;110000,0.006276150627615062,0.0011276260770807197,0.0,0.0006799682060896424,High
83,10.1773541034729,54.3395212638642,generator,,0.0020920502092050207,0.001447002324220138,0.0,0.0002988482948990396,Low
84,7.03496796515083,52.2028607381056,substation,380000;220000;110000,0.006276150627615062,0.0022626597204833602,4.3858494951887234e-05,0.0007931495411964838,High
85,7.30819839672552,52.4768390020881,substation,380000;220000;110000,0.02092050209205021,0.006709154345992449,0.0004736717454803821,0.002861577471713973,Severe
86,7.06030699176008,51.6964760130648,substation,380000;220000;110000,0.02092050209205021,0.004776481222126378,0.000855240651561801,0.0030504509750624263,Severe
87,7.54571772261949,51.9703244223875,substation,380000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
88,7.30561448538174,52.4801491895706,plant,,0.0020920502092050207,0.0011276260770807197,0.0,0.00027732285204639653,Low
89,7.27715391322869,52.7532425946802,substation,380000;110000,0.0041841004184100415,0.0029326697956591256,0.00010087453838934063,0.0006846709330214594,High
90,8.30775689679575,52.3456356447783,substation,380000;220000;110000,0.010460251046025104,0.002766124875902993,0.00027192266870170085,0.0014204735238101125,Severe
91,7.88957671235007,52.2773967624078,substation,380000;220000;110000,0.012552301255230124,0.005269019387644563,0.00015350473233160532,0.0016914461098915712,Severe
92,7.31784994377907,52.4691114902799,substation,220000,0.0020920502092050207,0.002172651387836639,0.0,0.00034775586892765026,Moderate
93,13.3352803846608,49.5896898612644,substation,,0.0020920502092050207,0.0011276260770807197,0.0,0.00027732285204639653,Low
94,12.2147735096776,54.1003234403618,substation,380000,0.0041841004184100415,0.0031105733159593,0.0,0.0006122929679511445,High
95,6.99647659179489,49.3754093063084,substation,380000;220000;110000,0.012552301255230124,0.001606690447789847,8.552406515618011e-05,0.0013877541104987264,Severe
96,6.47486313798517,49.9223291565718,substation,380000;220000;110000,0.012552301255230124,0.005526032290660567,2.412217222353798e-05,0.0016005567529975356,Severe
97,11.6993926965362,53.5722744892702,substation,380000,0.0041841004184100415,0.002391976759895609,0.0,0.0005638607215326976,High
98,11.3706373688866,53.6009910848999,substation,380000;110000,0.0041841004184100415,0.0013671582624352834,2.1929247475943617e-05,0.0005131305622498737,Moderate
99,6.94821756461883,51.4446013184712,substation,380000;110000,0.0041841004184100415,0.0018351131740477326,0.00010087453838934063,0.0006106973906943661,High
100,6.92675896360373,51.4992056838496,substation,380000;220000,0.014644351464435145,0.002277380566782625,5.043726919467032e-05,0.0016049346958431048,Severe
101,6.68078798893986,51.6462959356851,substation,380000;220000;110000,0.014644351464435145,0.0025648191892081017,0.00024341464698297415,0.0017857079635833569,Severe
102,7.16721460965932,51.3899067582106,substation,380000;220000;110000,0.010460251046025104,0.001606690447789847,3.5086795961509786e-05,0.0011442472460796481,Severe
103,7.1255729106725,51.4489772588145,substation,380000;220000,0.014644351464435145,0.004209649435202855,4.3858494951887234e-05,0.001729664209155556,Severe
104,6.99606888010598,51.5141695891404,substation,380000;110000,0.0020920502092050207,0.0011276260770807197,0.0,0.00027732285204639653,Low
105,7.31318284290137,51.4466113896128,substation,380000,0.006276150627615062,0.0011276260770807197,0.0,0.0006799682060896424,High
106,7.99288723332679,51.6837077155955,substation,380000,0.012552301255230124,0.0019048392667783127,6.140189293264212e-05,0.0013876738128570606,Severe
107,8.62480052815036,51.4278883849265,substation,380000;110000,0.006276150627615062,0.0024525075039640914,8.771698990377447e-06,0.000776599453286264,High
108,7.35311186939787,51.5758105020818,substation,380000,0.012552301255230124,0.0022626597204833602,0.0004736717454803821,0.0017566002126918425,Severe
109,7.12323882950453,51.5256121803004,substation,380000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
110,8.21170597594605,51.1779854801194,substation,380000;110000,0.0041841004184100415,0.003535773075751971,0.0,0.0006409507445151583,High
111,6.57648208812114,51.0555954583116,generator,,0.006276150627615062,0.0011276260770807197,0.0,0.0006799682060896424,High
112,6.77252309438106,51.1471054906194,substation,220000;110000,0.006276150627615062,0.0028703670587649564,1.7543397980754893e-05,0.0008120988923146769,High
113,6.97265814209706,50.7956761130901,substation,380000;220000;110000,0.02092050209205021,0.001606690447789847,0.00010087453838934063,0.0022058834843148786,Severe
114,7.13689469738717,50.6428608767133,substation,380000;110000,0.0041841004184100415,0.0013143033959176808,0.0,0.0004912272786329942,Moderate
115,6.45655246642153,50.8713380368705,substation,380000;110000,0.012552301255230124,0.002751496508045063,4.605141969948159e-05,0.0014318984767453609,Severe
116,7.86394571365263,50.7682419129404,substation,380000;220000;110000,0.010460251046025104,0.00486798111726221,0.0,0.0013347074443436188,Severe
117,6.3216505165612,50.8384088140443,plant,,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
118,6.1674083913527,50.8020948257555,substation,380000;110000,0.0020920502092050207,0.001606690447789847,0.0,0.0003096110163253611,Low
119,6.70220337779745,51.0088609096753,substation,380000;220000,0.025104602510460247,0.0033850412776144003,0.00033551748638193735,0.002924634986111466,Severe
120,6.61240231530956,51.0359242594819,substation,380000;220000;110000,0.006276150627615062,0.0018348478126310346,2.1929247475943617e-05,0.0007459747590328655,High
121,6.96568442352005,51.0693295322353,substation,380000;220000;110000,0.023012552301255228,0.001606690447789847,0.00010526038788452935,0.002410874351544976,Severe
122,7.23319684331545,51.2325069075148,substation,380000;110000,0.0041841004184100415,0.001321268967516075,4.385849495188723e-06,0.0004953649371088184,Moderate
123,6.30090123786765,50.8289532122665,substation,380000;110000,0.0020920502092050207,0.0011276260770807197,0.0,0.00027732285204639653,Low
124,7.44948529010545,50.4025276621126,substation,380000;220000;110000,0.012552301255230124,0.002431152268924894,0.00014473303334122786,0.0014928420724884444,Severe
125,6.62582790177014,51.2606098249047,substation,220000;110000,0.014644351464435145,0.001606690447789847,7.675236616580266e-05,0.0015817404071034008,Severe
126,7.12308195236379,51.1715887782054,substation,380000;110000,0.0041841004184100415,0.001321268967516075,4.385849495188723e-06,0.0004953649371088184,Moderate
127,6.80109333956604,51.1225390518584,substation,380000;220000,0.006276150627615062,0.0016072324852771961,9.210283939896319e-05,0.0007893248971971268,High
128,7.00877914033175,51.1742549180397,substation,380000;110000,0.0041841004184100415,0.0018106127068696575,3.947264545669851e-05,0.0005576914358877762,High
129,6.8426506615144,50.8635385008881,substation,380000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
130,6.80461158012622,50.9662452961379,substation,220000;110000,0.008368200836820083,0.0021938311609835306,5.2630193942264676e-05,0.000997169664971662,Severe
131,7.7186272145384,51.5342075115271,substation,380000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
132,7.93077008561427,51.6729710197069,substation,380000,0.0041841004184100415,0.001606690447789847,4.385849495188723e-06,0.0005146018835554585,Moderate
133,6.22183144595687,51.6946456422206,substation,220000;110000,0.0020920502092050207,0.0011276260770807197,0.0,0.00027732285204639653,Low
134,7.00674987859998,51.5999114220203,generator,,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
135,6.66790549453027,50.9935747483722,generator,,0.006276150627615062,0.002651914421771531,0.0,0.00078270277683018,High
136,7.2640834625924,51.5735734103802,substation,220000;110000,0.012552301255230124,0.0011276260770807197,0.0,0.0012839362371545114,Severe
137,7.2789471130269,51.4722816773138,substation,220000;110000,0.006276150627615062,0.0016537193617566079,1.3157548485566169e-05,0.0007264306137830383,High
138,7.18667755311932,51.550589070577,generator,,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
139,7.35135784054859,51.568368608134,generator,,0.0020920502092050207,0.0012873142006504287,0.0,0.00028808557347271803,Low
140,7.17937912538938,51.4722019484347,substation,220000;110000,0.010460251046025104,0.001606690447789847,1.3157548485566169e-05,0.0011259062950372762,Severe
141,6.93488869659333,51.0335223350589,substation,220000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
142,6.82813596908193,51.1626762413706,substation,220000;110000,0.0020920502092050207,0.001606690447789847,0.0,0.0003096110163253611,Low
143,7.50597329671546,51.401592550355,substation,220000;110000,0.008368200836820083,0.0012397351189117147,3.5086795961509786e-05,0.0009181923729977747,Severe
144,7.03761988504233,51.5985496311832,substation,220000;110000,0.006276150627615062,0.0011276260770807197,0.0,0.0006799682060896424,High
145,6.84699931064759,51.2055917698058,substation,220000;110000,0.0020920502092050207,0.0012397351189117147,0.0,0.00028487882026511074,Low
146,7.19316578267403,50.798335064694,substation,220000;110000,0.008368200836820083,0.0012357024195652762,1.7543397980754893e-05,0.0009032478147459379,Severe
147,7.0473845241055,50.9055286094924,substation,220000;110000,0.006276150627615062,0.0025310806227948047,1.3157548485566169e-05,0.0007855633447070021,High
148,6.70967369516713,51.0909407427733,substation,220000;110000,0.006276150627615062,0.0016746176515739764,1.7543397980754893e-05,0.0007315073149475119,High
149,7.01293742640329,50.6176584938251,substation,220000;110000,0.0020920502092050207,0.0012357024195652762,0.0,0.00028460702284717135,Low
150,6.33006858948983,51.2429161503794,substation,380000;220000;110000,0.0041841004184100415,0.0013552414044345584,4.385849495188723e-06,0.0004976546244478227,Moderate
151,7.0235444991641,50.999068409611,substation,220000,0.0041841004184100415,0.0012397351189117147,1.7543397980754893e-05,0.0005008742581206312,Moderate
152,7.72438401522458,51.4093341305984,substation,220000;110000,0.0020920502092050207,0.0012397351189117147,0.0,0.00028487882026511074,Low
153,6.84223115147656,50.8598647243573,substation,380000;220000,0.0020920502092050207,0.0012357024195652762,0.0,0.00028460702284717135,Low
154,8.364229530696,51.9271204904611,substation,380000;220000;110000,0.006276150627615062,0.0014440668980360565,5.70160434374534e-05,0.0007489822786721446,High
155,6.48812326381716,50.8810703125704,substation,380000,0.0020920502092050207,0.0019074722574545675,0.0,0.0003298832241462082,Moderate
156,8.05408735442182,53.3323026933898,substation,380000;220000;110000,0.006276150627615062,0.0011276260770807197,0.0,0.0006799682060896424,High
157,8.47791063608626,53.428485468955,substation,380000;220000,0.0041841004184100415,0.002809387479219701,8.771698990377447e-06,0.0005993299097754242,High
158,8.05283751634017,53.3338809598955,substation,220000;110000,0.012552301255230124,0.005695012424911771,0.0,0.001591770694778599,Severe
159,6.85153113794826,50.9841704680083,substation,220000;110000,0.0020920502092050207,0.0011276260770807197,0.0,0.00027732285204639653,Low
160,6.59601979462215,50.9525274624278,substation,380000;110000,0.0041841004184100415,0.002387078665651044,0.0,0.0005635305978973535,High
161,7.33861258614081,51.6319781250427,substation,380000;110000,0.0020920502092050207,0.0015121018385521883,0.0,0.0003032358969453422,Low
162,7.70831848872651,51.6762033088437,substation,380000;220000;110000,0.02092050209205021,0.0032686711978189885,0.00038376183082901327,0.0025544965690709946,Severe
163,7.61702099509812,51.6371337640588,generator,,0.0020920502092050207,0.0011276260770807197,0.0,0.00027732285204639653,Low
164,7.52228010104186,51.5321980552231,substation,220000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
165,6.90660779028721,51.5652424465435,substation,380000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
166,6.96734393053748,51.4908618864265,substation,220000,0.0020920502092050207,0.001537223870061622,0.0,0.0003049290812645961,Low
167,6.87287359352087,51.4457833372124,substation,220000;110000,0.0020920502092050207,0.001537223870061622,0.0,0.0003049290812645961,Low
168,6.86805530562473,51.3745129334128,substation,220000;110000,0.0020920502092050207,0.0011276260770807197,0.0,0.00027732285204639653,Low
169,6.72376714521247,51.3556543809247,substation,220000;110000,0.012552301255230124,0.003739679120127533,3.289387121391543e-05,0.001487495816984872,Severe
170,10.7346694291427,51.4401867461807,substation,220000,0.006276150627615062,0.0032807703382523724,0.0,0.0008250866491876184,High
171,6.78752251671348,51.505550100013,substation,220000;110000,0.006276150627615062,0.002523728111678308,0.0,0.0007740632267161155,High
172,6.62284323546559,51.258713368098,substation,380000,0.0041841004184100415,0.0016072324852771961,4.3858494951887234e-05,0.0005476521278822857,High
173,6.81216588075166,51.5196200118095,substation,220000;110000,0.0020920502092050207,0.0014312843366358899,0.0,0.00029778892794068344,Low
174,6.72031000055597,51.3915325380171,substation,220000,0.0041841004184100415,0.002945320479656634,0.0,0.0006011551938808098,High
175,6.54240844257145,51.2994458149911,substation,220000;110000,0.0041841004184100415,0.0013552414044345584,4.385849495188723e-06,0.0004976546244478227,Moderate
176,6.6746753206169,51.3249574728255,substation,220000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
177,13.0786421047586,54.2848461697305,substation,220000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
178,14.2708204796384,53.0962677950153,substation,220000;110000,0.0041841004184100415,0.0020857548184989743,4.385849495188723e-06,0.000546890047834423,High
179,14.0336963684666,53.5078685980791,substation,220000;110000,0.0041841004184100415,0.0038590100053267832,0.0,0.0006627363911239655,High
180,14.4762521006827,53.1967495480613,substation,400000;220000,0.0020920502092050207,0.0011276260770807197,0.0,0.00027732285204639653,Low
181,13.9570055475871,53.252171625753,substation,380000;220000,0.0020920502092050207,0.0011276260770807197,0.0,0.00027732285204639653,Low
182,9.90884752815356,53.4880466403676,substation,380000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
183,6.61738109142906,51.4757909635544,substation,380000;220000;110000,0.012552301255230124,0.0011276260770807197,0.0,0.0012839362371545114,Severe
184,6.65673519501182,51.379523634379,substation,220000;110000,0.0041841004184100415,0.0012447307010318397,0.0,0.0004865381914473219,Moderate
185,6.7111452744645,51.5261875490663,substation,380000,0.0041841004184100415,0.0018543983304097665,0.0,0.0005276288042678557,Moderate
186,6.68934277038931,51.5764228881728,substation,380000,0.006276150627615062,0.0018543983304097665,1.7543397980754893e-05,0.0007436242421233762,High
187,6.72365237186396,51.375845810902,generator,,0.0020920502092050207,0.002717705152302795,0.0,0.000384491611687858,Moderate
188,8.61664767275337,48.0659537906797,substation,380000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
189,8.87294280487974,48.3100912582216,substation,380000,0.006276150627615062,0.0020857548184989743,8.771698990377447e-06,0.0007518809150645204,High
190,6.71525259691926,51.5267908666491,substation,220000;110000,0.006276150627615062,0.001606690447789847,4.385849495188723e-06,0.0007159245605770813,High
191,12.1857651811846,53.8108597989599,substation,220000;110000,0.0020920502092050207,0.0017209420492945928,0.0,0.00031731138960308886,Moderate
192,6.68306568260248,51.577104777735,generator,,0.0020920502092050207,0.002703552130706101,0.0,0.00038353772090762454,Moderate
193,6.68310697663871,51.5756455059265,substation,220000,0.0041841004184100415,0.002289536429851363,0.0,0.0005569564088609706,High
194,6.61427855504049,51.6186788033284,substation,220000;110000,0.0041841004184100415,0.0011276260770807197,0.0,0.00047864552906801947,Moderate
195,7.44506930371379,51.6185000869374,substation,220000;110000,0.006276150627615062,0.0011276260770807197,0.0,0.0006799682060896424,High
196,6.73212495035583,51.4594437365975,substation,220000;110000,0.0020920502092050207,0.0011276260770807197,0.0,0.00027732285204639653,Low
197,6.72256980950278,51.4797876727124,substation,380000;220000;110000,0.0020920502092050207,0.0020857548184989743,0.0,0.0003418991806043257,Moderate
198,7.32089257541703,52.4714572265383,plant,,0.0020920502092050207,0.0011276260770807197,0.0,0.00027732285204639653,Low
199,6.75917485282445,52.2488578798871,substation,380000,0.0020920502092050207,0.0020888154807593906,0.0,0.00034210546429376076,Moderate
200,7.70632726933662,51.278583155205,substation,220000;110000,0.0020920502092050207,0.001478775442994623,0.0,0.00030098975174987376,Low
201,7.45034204531003,51.413608212821,plant,,0.0020920502092050207,0.001478775442994623,0.0,0.00030098975174987376,Low
202,6.63448162267058,51.0359799381303,plant,,0.0020920502092050207,0.0016072324852771961,0.0,0.00030964754877591883,Low
203,7.60711327565379,51.8985850465974,substation,220000,0.006276150627615062,0.0014671619040217024,8.771698990377447e-05,0.0007762161762066765,High
